time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.4200000000000001,-0.197496982066,-0.135204626322,9.20084085124,5.9041536303,3.01247575376,0.0,-1.04305250519,0.0403125615477,-4.18268612749,28.65521805,-7.85863085724,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.48000000000000015,-0.266895979531,-0.129224755944,8.89739404086,1.44504652303,2.46678883146,0.0,-0.963281240303,-0.0983935644514,-5.75990485393,28.7629309828,-17.2174882256,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.5400000000000001,-0.341693352329,-0.146274791537,8.53541116351,3.19161339097,0.0025683878628,0.0,-1.58585489687,-0.362593697667,-6.26090102019,28.8101693662,-13.7970635982,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.6000000000000002,-0.43514383003,-0.173199564129,8.12458216672,4.92509294951,2.47097262913,0.0,-1.35902518323,-0.571153655225,-7.31221089901,28.8323584779,-12.425934597,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.6600000000000003,-0.517671034822,-0.18515290621,7.65506428096,0.372022058032,3.81849529932,0.0,-1.17175717488,-0.0141677741934,-8.549669849,28.8356345779,-20.3451416116,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.7200000000000003,-0.581684892159,-0.207219381134,7.10218076378,2.10214496098,0.83108704085,0.0,-1.26308702178,-0.943056363707,-9.65239186778,28.834621621,-24.9281179193,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.7800000000000004,-0.662394894748,-0.257269913904,6.5080912039,3.83268350881,0.336422507029,0.0,-1.38251433951,-0.814635253662,-10.0034100573,28.8406257347,-18.4145140976,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.8400000000000004,-0.738116971621,-0.327297282061,5.86919824886,5.5635291523,0.416007462725,0.0,-0.733726002078,-1.29576298371,-11.1374768034,28.8462079906,-23.8486760492,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.9000000000000005,-0.789408970851,-0.418279746237,5.18638102846,1.01111081049,4.00993583552,0.0,-0.526466351947,-1.55468152458,-11.8271917082,28.843750087,-26.6463606768,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
0.9600000000000005,-0.792813657295,-0.528749735591,4.45652450937,2.74199058976,3.7750350671,0.0,-0.132827620461,-2.02467251369,-12.3250767679,28.8368489548,-27.9093888266,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.0200000000000005,-0.768348866934,-0.656140106786,3.71357726976,4.47231271048,4.66944040919,0.0,1.09429313734,-2.18144018598,-12.6988907799,28.8316908499,-28.4514625761,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.0800000000000005,-0.661825779708,-0.780284212003,2.92460730228,6.20220210942,3.41732665765,0.0,2.33460618474,-1.87437694261,-13.7340363611,28.8296478542,-28.6801734394,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.1400000000000006,-0.522979136064,-0.900110571463,2.05866632358,1.64890325285,1.76074685941,0.0,2.02317066166,-2.35362395849,-15.007329799,28.8322541319,-28.7670895885,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.2000000000000006,-0.44154131531,-1.03907924799,1.14247918033,3.37882736189,0.0394619680027,0.0,0.843823760239,-2.14385011013,-15.7817781983,28.83165647,-28.7916802474,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.2600000000000007,-0.382096123863,-1.17840387978,0.157024638375,5.10928930666,4.59861312101,0.0,1.42640357862,-2.59350169601,-17.0109632642,28.8225749945,-28.8131292647,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
1.3200000000000007,-0.262051618722,-1.33202347066,0.0,0.555514712042,2.87081855611,0.0,2.29455346116,-2.5242221566,-18.1311549966,28.8200086077,-28.824619684,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,29,3.0
time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.06,1.73805963763e-11,-0.00805586027501,9.99621022549,6.25870459809,6.28318529601,0.0,1.73888268803e-09,-0.00458317793336,-0.589295849675,1.22558714813,-5.39472674464e-07,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.12000000000000001,-0.00868415681532,-0.0076395420704,9.98432454346,3.98486872034,3.70386989129,0.0,-0.35237288223,0.138600529021,0.166828023894,11.9092013591,-10.7930985561,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.18,-0.0184469398977,0.00458484690781,9.98826181223,5.59484436812,1.09576095292,0.0,-0.084493863005,0.211293852932,0.0271224675422,20.0062613552,-9.37512285415,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.23999999999999996,-0.0426617575091,0.0180398787112,9.97914275751,5.44661931842,3.40040394172,0.0,-0.630561016445,0.361966336814,-0.250376839684,24.7505813626,-8.79123451922,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.3,-0.0884238078195,0.0608121757247,9.9338883676,3.57874357396,1.87199610772,0.0,-0.94963571619,1.07466345189,-0.8357130396,27.0712521685,-17.8543052756,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.36000000000000004,-0.162998171433,0.126858451112,9.870617003,2.00634302274,0.589889782465,0.0,-1.29819011821,1.08517087007,-1.1811960418,28.1039386577,-14.2057543187,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.4200000000000001,-0.2482254649,0.20808570369,9.76080143659,5.36208833467,1.29755345208,0.0,-1.10343718684,1.55833329078,-2.3361439285,28.5383448819,-21.0541173637,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.48000000000000015,-0.327670270183,0.297471141658,9.60272277419,1.06530103191,3.07728184011,0.0,-1.55387301004,1.47496947945,-2.99503762713,28.7134338762,-23.9523555605,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.5400000000000001,-0.422479402193,0.380192279942,9.39813252725,2.83912049032,0.0169530112811,0.0,-1.4041365047,1.41768678998,-3.69289353746,28.7881853745,-19.9700284306,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.6000000000000002,-0.508235566622,0.469181408506,9.15329812129,4.57408124984,1.30792088169,0.0,-1.53999773165,1.40639666295,-4.4140064087,28.8163623428,-15.4736613157,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.6600000000000003,-0.631413007647,0.538674215287,8.87057351021,0.0216401100382,5.17183739823,0.0,-2.24513113661,1.15450986464,-5.25668588469,28.8292126299,-22.1215430328,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.7200000000000003,-0.743482623441,0.61793804879,8.56091113253,1.75160819833,2.24739719465,0.0,-1.48425982951,1.62127968152,-5.1418823217,28.832982067,-25.8159022899,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.7800000000000004,-0.844640976205,0.704168075738,8.23913252378,3.48172327966,4.83938017932,0.0,-1.6252650627,1.37381452013,-5.69277262898,28.8357837945,-18.6436150318,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.8400000000000004,-0.924288626093,0.779501019799,7.86789257879,5.21185627329,2.98966795047,0.0,-1.46849628844,1.45169438241,-6.62444489099,28.8339307213,-23.9873306252,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.9000000000000005,-1.00416961304,0.891830099442,7.42885631367,0.658692109444,2.97387895521,0.0,-0.858447048624,2.01312297773,-7.99578325673,28.8321606418,-26.70925821,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
0.9600000000000005,-1.07025557155,0.996044932683,6.91656335273,2.38865474164,5.23169659716,0.0,-1.05086938116,1.46591139158,-8.78481469408,28.828441653,-27.787248082,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.0200000000000005,-1.10974035219,1.09372184534,6.34728148449,4.11839220794,6.07448310386,0.0,-0.51522770396,1.56766076752,-10.331413664,28.8293991249,-28.323220162,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.0800000000000005,-1.12836055988,1.15279993652,5.69504628124,5.84819196839,5.1973444633,0.0,0.0129277729679,0.419061756771,-11.1063765106,28.8304725138,-28.6302802671,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.1400000000000006,-1.08919447286,1.17081427363,5.0221048525,1.29484174423,3.62058957673,0.0,1.30100204826,0.146311542312,-11.5731630925,28.8307297468,-28.7581982787,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.2000000000000006,-1.01097466397,1.17556442716,4.30894289939,3.02468929657,1.35869718882,0.0,1.22258814798,0.237809291299,-12.2695212344,28.8308791272,-20.0957213259,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.2600000000000007,-0.952789992924,1.19683456213,3.56298609552,4.75523038768,5.30264588327,0.0,1.33387139884,0.581851173451,-12.5467401527,28.83846396,-24.443519154,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.3200000000000007,-0.856930246083,1.20934902648,2.79223333928,0.202501988029,0.616033882342,0.0,1.80599271809,0.073564169181,-13.264104948,28.8414382322,-26.921715226,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
1.3800000000000008,-0.75663128899,1.22106031154,2.00153552224,1.933071008,3.32605095761,0.0,1.39667581185,0.121311267415,-13.2598562529,28.8434324586,-28.023615694,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,30,3.0
